Username,Text,Bot,hasCyrillicUsername,usernameEntropy,hasFemaleNameInUsername,hasEmojis,endsWithEmojis,wordCount,isShortComment,hasFlaggedEmoji,flaggedEmojiCount,isDuplicateComment,hasCommonBotPhrases,commonBotPhrasesCount,hasTimeStamp,exclamationCount,punctuationClusters
OnlineJobs99,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,0,0.8333333333333334,1,0,0,87,0,0,0,0,0,0,0,2,0
WhatUKnow,Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow,1,0,1.0,0,0,0,13,0,0,0,0,0,0,0,2,1
jameskileymusic,Check out my bass cover of hips don&#39;t lie by shakira!,1,0,0.7333333333333333,1,0,0,11,0,0,0,0,0,0,0,1,0
WhatUKnow,Subscribe to my channel :)  &lt;3,1,0,1.0,0,0,0,6,0,0,0,0,0,0,0,0,0
Hadrien Robalo Marques,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,1,0,0.7272727272727273,1,0,0,62,0,0,0,0,0,0,0,0,0
Su Xianfeng,subscribe now!!!!!! love the song!!!!!! love football!!!,1,0,0.9090909090909091,0,0,0,7,0,0,0,0,0,0,0,15,3
tyler sleetway,so beutiful,0,0,0.6428571428571429,1,0,0,2,1,0,0,0,0,0,0,0,0
tyler sleetway,so beutiful,0,0,0.6428571428571429,1,0,0,2,1,0,0,0,0,0,0,0,0
Gabriella Korotasz,She&#39;s so pretty,0,0,0.7222222222222222,1,0,0,3,1,0,0,0,0,0,0,0,0
Masreya ..,I like,0,0,0.8,1,0,0,2,1,0,0,0,0,0,0,0,0
5000palo,She is perfect,0,0,0.75,0,0,0,3,1,0,0,0,0,0,0,0,0
emoclew71,1 753 682 421 GANGNAM STYLE ^^,1,0,0.8888888888888888,0,0,0,7,0,0,0,0,0,0,0,0,0
Capo Crimini,Your a fucking bitch,0,0,0.75,0,0,0,4,1,0,0,0,0,0,0,0,0
WhipCreamOnTop,this song is racist,0,0,0.9285714285714286,0,0,0,4,1,0,0,0,0,0,0,0,0
Odín000,Where are Shakifans?,0,0,0.7142857142857143,0,0,0,3,1,0,0,0,0,0,0,0,0
Aliens Studios,like!!!!!,0,0,0.8571428571428571,1,0,0,1,1,0,0,0,0,0,0,5,1
5000palo,I want new song,0,0,0.75,0,0,0,4,1,0,0,0,0,0,0,0,0
Alain Bruno,Shakira is perfect,0,0,0.9090909090909091,0,0,0,3,1,0,0,0,0,0,0,0,0
5000palo,Shakira :-*,0,0,0.75,0,0,0,2,1,0,0,0,0,0,0,0,0
Directioner For Life,I remember this :D,0,0,0.6,0,0,0,4,1,0,0,0,0,0,0,0,0
Tydings Jay,Waka waka,0,0,0.9090909090909091,0,0,0,2,1,0,0,0,0,0,0,0,0
mermskg,This makes me miss the world cup,0,0,0.8571428571428571,0,0,0,7,0,0,0,0,0,0,0,0,0
ranferi delgado,best song eva,0,0,0.7333333333333333,1,0,0,3,1,0,0,0,0,0,0,0,0
jack nons,I love it,0,0,0.8888888888888888,0,0,0,3,1,0,0,0,0,0,0,0,0
Ryan Alexander Osborn,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ",1,0,0.7142857142857143,1,0,0,95,0,0,0,0,0,0,0,0,0
Pyles Baxter,"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",1,0,0.9166666666666666,0,0,0,33,0,0,0,0,0,0,0,0,0
Pyles Baxter,"  Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it.... ",1,0,0.9166666666666666,0,0,0,36,0,0,0,0,0,0,0,0,0
Pyles Baxter," I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,0,0.9166666666666666,0,0,0,40,0,0,0,0,0,0,0,0,0
lauren sophie,her voice is so wow!,0,0,0.9230769230769231,1,0,0,5,0,0,0,0,0,0,0,1,0
5000palo,Shakira :-*,0,0,0.75,0,0,0,2,1,0,0,0,0,0,0,0,0
ben mashall,:),0,0,0.8181818181818182,1,0,0,1,1,0,0,0,0,0,0,0,0
salama al jadeedi,wow,0,0,0.5294117647058824,1,0,0,1,1,0,0,0,0,0,0,0,0
Abdullah Alawani,I love you,0,0,0.6875,1,0,0,3,1,0,0,0,0,0,0,0,0
Minh Lý,i like and love so much people all friends..... I love Shakira ^^,0,0,1.0,0,0,0,13,0,0,0,0,0,0,0,0,0
Kenji Bustalinio,:),0,0,0.8125,1,0,0,1,1,0,0,0,0,0,0,0,0
Chris Williams,Shakira I love you,0,0,0.7142857142857143,1,0,0,4,1,0,0,0,0,0,0,0,0
น้ำ ริน,beautiful,0,0,0.8571428571428571,0,0,0,1,1,0,0,0,0,0,0,0,0
Alain Bruno,Shakira is very beautiful,0,0,0.9090909090909091,0,0,0,4,1,0,0,0,0,0,0,0,0
annabelle dalal,She is good,0,0,0.4666666666666667,1,0,0,3,1,0,0,0,0,0,0,0,0
viginas smell like fish,God she is so hot,0,0,0.5652173913043478,1,0,0,5,0,0,0,0,0,0,0,0,0
Juan Martinez,She is perfect! &lt;3,0,0,0.8461538461538461,1,0,0,4,1,0,0,0,0,0,0,1,0
mirzet beganovic,Wow,0,0,0.875,1,0,0,1,1,0,0,0,0,0,0,0,0
Trang Le,Shakira voice sound spanish but that is what make the music sound amazing ♥I LOVE IT,0,0,1.0,0,1,0,16,0,0,0,0,0,0,0,0,0
latrell brown,CHECK OUT DANEJA GOOD GIRL,1,0,0.7692307692307693,0,0,0,5,0,0,0,0,0,0,0,0,0
42o2 Studios,Check out my covers please!,1,0,0.8333333333333334,0,0,0,5,0,0,0,0,0,0,0,1,0
Shadrach Grentz,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1,0,0.8,0,0,0,101,0,0,0,0,0,0,0,6,1
Vincent T.,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",1,0,0.9,1,0,0,36,0,0,0,0,0,0,0,4,0
RanMC & RVNNIN' RVNN,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1,0,0.55,0,0,0,11,0,0,0,0,0,0,0,1,0
Hidden Love,Hi. Check out and share our songs.,1,0,0.8181818181818182,1,0,0,7,0,0,0,0,0,0,0,0,0
Noise​Break,Subscribe &amp; Like /watch?v=5tu9gN1l310,1,0,0.9090909090909091,0,0,0,4,1,0,0,0,0,0,0,0,0
Finuccsi Aka csincsilla3M,/watch?v=Dtqcftr1Fac JUSTIEN BIEBER CAR 2013. LIKE&amp;SUBSCRIBE,1,0,0.52,1,0,0,6,0,0,0,0,0,0,0,0,0
killtheclockhd,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,1,0,0.6428571428571429,1,0,0,19,0,0,0,0,0,0,0,0,0
The-ZiZ Oh,HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!,1,0,0.8,0,0,0,11,0,0,0,0,0,0,0,3,0
Greg Fils Aimé,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",1,0,0.8571428571428571,0,0,0,89,0,0,0,0,0,0,0,0,0
Mohammad Dorri,please visit our web: wellcomemd.blogfa.com,1,0,0.7142857142857143,1,0,0,5,0,0,0,0,0,0,0,0,0
Lizzy Molly,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1,0,0.7272727272727273,1,0,0,12,0,0,0,0,0,0,0,0,0
5000palo,She is perfect,0,0,0.75,0,0,0,3,1,0,0,0,0,0,0,0,0
DizzyDank314,ｈｔｔｐ://ｗｗｗ.ｅｂａｙ.ｃｏｍ/ｕｓｒ/ｓｈｏｅｃｏｌｌｅｃｔｏｒ314,1,0,0.8333333333333334,0,0,0,1,1,0,0,0,0,0,0,0,0
Trulee IsNotAmazing,Beautiful song beautiful girl it works,0,0,0.9473684210526315,1,0,0,6,0,0,0,0,0,0,0,0,0
5000palo,Shakira :-*,0,0,0.75,0,0,0,2,1,0,0,0,0,0,0,0,0
brooke louise,OMG LOVE THIS!,0,0,0.7692307692307693,1,0,0,3,1,0,0,0,0,0,0,1,0
John Jones,Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :),0,0,0.7,0,0,0,4,1,0,0,0,0,0,0,8,1
jundi sahibol,awesome,0,0,0.9230769230769231,0,0,0,1,1,0,0,0,0,0,0,0,0
ernesta gerikaite,cool,0,0,0.5882352941176471,1,0,0,1,1,0,0,0,0,0,0,0,0
TheBoss,This Song will never get old,0,0,0.8571428571428571,0,0,0,6,0,0,0,0,0,0,0,0,0
Bold Skud,I always have goose bumps at that part,0,0,0.8888888888888888,0,0,0,8,0,0,0,0,0,0,0,0,0
Gintoki Sakata,Love it,0,0,0.6428571428571429,1,0,0,2,1,0,0,0,0,0,0,0,0
Alaa Foad,I love this song,0,0,0.7777777777777778,0,0,0,4,1,0,0,0,0,0,0,0,0
Frans Kraanen,"I want to see Shakira, not football :)",0,0,0.6153846153846154,1,0,0,8,0,0,0,0,0,0,0,0,0
TAKAHASHI KAITO,good!!,0,0,0.5333333333333333,1,0,0,1,1,0,0,0,0,0,0,2,1
dili bair,Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com,1,0,0.7777777777777778,0,0,0,73,0,0,0,0,0,0,0,0,0
Charanjeet Singh,&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!,1,0,0.75,1,0,0,67,0,0,0,0,0,0,0,5,1
Krystian Konrad Moreński,"Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ",1,0,0.625,1,0,0,94,0,0,0,0,0,0,0,0,0
Krystian Konrad Moreński,"Part 2. Holy Mary, pray for us Holy Mother of God, pray for us Holy Virgin of virgins, pray for us Mother of Christ, pray for us Mother of divine grace, pray for us Mother most pure, pray for us Mother most chaste, pray for us Mother inviolate, pray for us Mother undefiled, pray for us Mother most amiable, pray for us Mother most admirable, pray for us Mother of good counsel, pray for us Mother of our Creator, pray for us Mother of our Redeemer, pray for us ",1,0,0.625,1,0,0,89,0,0,0,0,0,0,0,0,0
Neeru bala,Hi.. Everyone.. If anyone after real online work. I can help u. Earn lots of money. It&#39;s fun. It&#39;s real and affiliated company.. U not think u r working. It&#39;s easy and enjoyable. For more info contact me .. Neeru105@ gmail.com,1,0,0.8,0,0,0,41,0,0,0,0,0,0,0,0,0
Faisal Alqarny,Nice song ^_^,0,0,0.7857142857142857,1,0,0,3,1,0,0,0,0,0,0,0,0
timemastro1,god she is so sexy! drives me crazy!,0,0,0.8181818181818182,1,0,0,8,0,0,0,0,0,0,0,2,0
jemy Abdulrahman,WOw,0,0,0.875,0,0,0,1,1,0,0,0,0,0,0,0,0
arribasinaloa Beltran,shakira is the best!,0,0,0.5714285714285714,1,0,0,4,1,0,0,0,0,0,0,1,0
اسيا الخواجة,Nice,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0
fatiha el fallali,Shakira,0,0,0.47058823529411764,1,0,0,1,1,0,0,0,0,0,0,0,0
5000palo,Shakira :-*,0,0,0.75,0,0,0,2,1,0,0,0,0,0,0,0,0
Charly Boy Toy,the best!,0,0,0.7142857142857143,1,0,0,2,1,0,0,0,0,0,0,1,0
Wafence,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence ",1,0,0.8571428571428571,0,0,0,89,0,0,0,0,0,0,0,1,0
david rodriguez,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.,1,0,0.7333333333333333,1,0,0,28,0,0,0,0,0,0,0,0,0
Tiffanythebest,"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)",1,0,0.7857142857142857,1,0,0,14,0,0,0,0,0,0,0,0,0
How To Advertise On Facebook,WAYS TO MAKE MONEY 50k Per Month Search google Now &gt;&gt; 9nl.me/make-money-without-investment-1,1,0,0.7142857142857143,0,0,0,12,0,0,0,0,0,0,0,0,0
How To Make Money On Youtube,Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,1,0,0.5714285714285714,0,0,0,9,0,0,0,0,0,0,0,0,0
Maika Kate Mish Linn,How did you know that people makes another account just for subscribing itself and liking??? :),1,0,0.6,1,0,0,16,0,0,0,0,0,0,0,0,1
Maika Kate Mish Linn,:) I&#39;ll subscribe to you. You look Nice :),1,0,0.6,1,0,0,9,0,0,0,0,0,0,0,0,0
Chris Boatsome,Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,0,0.8571428571428571,1,0,0,39,0,0,0,0,0,0,0,0,0
Mini Mus,WOW muslims are really egoistic..... 23% of the World population and not in this video or donating 1 dollar to the poor ones in Africa :( shame on those terrorist muslims,1,0,0.75,0,0,0,31,0,0,0,0,0,0,0,0,0
RapStarz Coleman,Wats Good Go Check Out My Music On Da Channel Ik Yall Got me,1,0,0.875,1,0,0,14,0,0,0,0,0,0,0,0,0
RapStarz Coleman,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,1,0,0.875,1,0,0,16,0,0,0,0,0,0,0,0,0
Northland Paranormal Society,Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!,1,0,0.6071428571428571,1,0,0,19,0,0,0,0,0,0,0,6,2
Adam Whitney,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,0,1.0,1,0,0,90,0,0,0,0,0,0,0,2,0
Ando Nesia - | MC | Music Producer,SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!,1,0,0.5294117647058824,0,0,0,34,0,0,0,0,0,0,0,4,1
Adam Whitney,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,0,1.0,1,0,0,90,0,0,0,0,0,0,0,2,0
CC FootballWorld,Please go in and see our Channel and subscribe :-). It would be Nice mate.,1,0,0.6875,0,0,0,15,0,0,0,0,0,0,0,0,0
henry Richardson,wanna earn money online without investment.....just visit this link .....therglove.blogspot.in/2013/08/blog-post_10.html,1,0,0.8125,0,0,0,10,0,0,0,0,0,0,0,0,0
Adam Whitney,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,0,1.0,1,0,0,90,0,0,0,0,0,0,0,2,0
OriginalVines Best,CHECK OUT THE DUBSTEP VERSION,1,0,0.7222222222222222,1,0,0,5,0,0,0,0,0,0,0,0,0
How To Make Money On The Internet,i can to make money,1,0,0.48484848484848486,0,0,0,5,0,0,0,0,0,0,0,0,0
Gotcha Laughs,Wanna Laugh??? Please SUBSCRIBE to our channel!!!,1,0,0.8461538461538461,0,0,0,7,0,0,0,0,0,0,0,3,2
Diaz Katherine,Earn money for being online with 0 efforts!    bit.ly\14gKvDo,1,0,0.7857142857142857,1,0,0,9,0,0,0,0,0,0,0,1,0
Bernice Anne,"Could you please check out my covers on my channel? I do covers like Adele, Kodaline, Imagine Dragons...and more. Please if you could spare a few minutes,  could you have a listen to one or two of my covers , Feel free to comment and subscribe :) Thank you! ",1,0,0.6666666666666666,1,0,0,49,0,0,0,0,0,0,0,1,0
macgyver16,adf.ly /KlD3Y,1,0,1.0,0,0,0,2,1,0,0,0,0,0,0,0,0
Fiddle Me Silly,Check out  these Irish guys cover  of Avicii&#39;s  Wake Me Up!  Just search...  &quot;wake me up Fiddle Me Silly&quot; Worth a listen  for the gorgeous fiddle player!,1,0,0.6,0,0,0,27,0,0,0,0,0,0,0,2,0
DynamicDesignStudios,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! ",1,0,0.75,1,0,0,89,0,0,0,0,0,0,0,3,0
DynamicDesignStudios,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! ",1,0,0.75,1,0,0,89,0,0,0,0,0,0,0,3,0
DJ ROY,"Hey youtubers... I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the music world. I dont have any money to advertise my channel, If you could just visit my channel, comment on my video or subscribe, that would be great.... It will only be few seconds of your life..... Thank u to all the people who just gave me a chance l really appreciate it  ",1,0,1.0,0,0,0,85,0,0,0,0,0,0,0,0,0
Mazacar Cfc,subscribe to my pagee please.,1,0,0.7272727272727273,0,0,0,5,0,0,0,0,0,0,0,0,0
Stanša Matej,please subscribe to my page. thanks.,1,0,0.75,0,0,0,6,0,0,0,0,0,0,0,0,0
Edward Wright,"Hey, hit this shit up while yall can, they killed the versace remix. Just type in CGE &quot;Versace Freestyle (Get Money)&quot; Shot by Ja-Wan Gardner and help them reach 1 million views.",1,0,0.8461538461538461,0,0,0,32,0,0,0,0,0,0,0,0,0
Comedy Recipe,"Hey guys and girls check out Comedy Recipe for hilarious you tube videos, pranks, and crank calls!",1,0,0.8461538461538461,1,0,0,17,0,0,0,0,0,0,0,1,0
